code_module,code_presentation,id_student,final_result,total_clicks,active_days,unique_resources,num_forum,num_quiz,avg_score,num_assess_attempted,total_weight,module_presentation_length,num_of_prev_attempts,studied_credits,highest_education,age_band,imd_band,disability,gender,region
DDD,2014B,627882,Distinction,2623.0,211.0,188.0,0.0,0.0,91.42857142857144,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0-10%,N,F,West Midlands Region
DDD,2014B,627891,Pass,307.0,31.0,38.0,0.0,0.0,44.85714285714285,7.0,200.0,241,0,60,A Level or Equivalent,0-35,80-90%,N,M,South East Region
DDD,2014B,627924,Withdrawn,422.0,50.0,60.0,0.0,0.0,81.2,5.0,80.0,241,0,60,HE Qualification,0-35,10-20,N,M,Scotland
DDD,2014B,628008,Pass,924.0,90.0,78.0,0.0,0.0,73.83333333333333,6.0,180.0,241,0,60,Lower Than A Level,0-35,20-30%,N,M,South East Region
DDD,2014B,628099,Pass,1307.0,84.0,136.0,0.0,0.0,75.57142857142857,7.0,200.0,241,0,60,A Level or Equivalent,0-35,60-70%,N,M,East Midlands Region
DDD,2014B,628150,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,0-10%,N,M,North Western Region
DDD,2014B,628216,Distinction,921.0,112.0,95.0,0.0,0.0,79.14285714285714,7.0,200.0,241,0,60,Lower Than A Level,0-35,90-100%,Y,M,South East Region
DDD,2014B,628246,Pass,1047.0,57.0,138.0,0.0,0.0,83.0,5.0,160.0,241,0,60,A Level or Equivalent,35-55,40-50%,N,M,London Region
DDD,2014B,628262,Withdrawn,162.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,80-90%,N,F,East Anglian Region
DDD,2014B,628333,Pass,851.0,69.0,123.0,0.0,0.0,65.57142857142857,7.0,200.0,241,0,60,A Level or Equivalent,0-35,70-80%,Y,F,South Region
DDD,2014B,628347,Pass,691.0,82.0,93.0,0.0,0.0,73.0,7.0,200.0,241,0,60,A Level or Equivalent,0-35,40-50%,N,F,South Region
DDD,2014B,628376,Pass,1021.0,93.0,105.0,0.0,0.0,80.71428571428571,7.0,200.0,241,0,60,HE Qualification,0-35,40-50%,N,M,Scotland
DDD,2014B,628386,Pass,1383.0,139.0,71.0,0.0,0.0,70.42857142857143,7.0,200.0,241,0,60,A Level or Equivalent,0-35,60-70%,Y,M,South West Region
DDD,2014B,628437,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,120,A Level or Equivalent,0-35,80-90%,N,M,South Region
DDD,2014B,628502,Pass,1490.0,114.0,114.0,0.0,0.0,85.57142857142857,7.0,200.0,241,0,60,A Level or Equivalent,0-35,60-70%,N,F,West Midlands Region
DDD,2014B,628575,Distinction,508.0,55.0,86.0,0.0,0.0,66.57142857142857,7.0,200.0,241,0,90,A Level or Equivalent,0-35,20-30%,N,M,Scotland
DDD,2014B,628642,Pass,644.0,57.0,71.0,0.0,0.0,58.0,7.0,200.0,241,0,60,Lower Than A Level,35-55,20-30%,N,M,North Western Region
DDD,2014B,628806,Distinction,2632.0,150.0,192.0,0.0,0.0,93.4,5.0,160.0,241,0,60,A Level or Equivalent,0-35,50-60%,N,M,South Region
DDD,2014B,628835,Pass,2575.0,126.0,166.0,0.0,0.0,54.142857142857146,7.0,200.0,241,0,60,Lower Than A Level,35-55,50-60%,N,F,South East Region
DDD,2014B,628841,Withdrawn,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,241,0,120,Lower Than A Level,0-35,40-50%,Y,M,South Region
DDD,2014B,628858,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,50-60%,Y,M,East Anglian Region
DDD,2014B,628875,Pass,719.0,81.0,76.0,0.0,0.0,85.4,5.0,160.0,241,0,60,Lower Than A Level,0-35,60-70%,N,F,East Midlands Region
DDD,2014B,628915,Distinction,3001.0,190.0,154.0,0.0,0.0,89.85714285714286,7.0,200.0,241,0,60,HE Qualification,35-55,60-70%,N,F,Scotland
DDD,2014B,628947,Withdrawn,183.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,30-40%,N,M,West Midlands Region
DDD,2014B,628956,Pass,1071.0,123.0,138.0,0.0,0.0,85.28571428571429,7.0,200.0,241,0,60,A Level or Equivalent,0-35,90-100%,N,M,Wales
DDD,2014B,629000,Fail,259.0,37.0,28.0,0.0,0.0,70.5,2.0,22.5,241,0,60,A Level or Equivalent,0-35,0-10%,Y,M,Scotland
DDD,2014B,629039,Withdrawn,350.0,22.0,43.0,0.0,0.0,80.0,2.0,22.5,241,0,60,A Level or Equivalent,0-35,20-30%,N,M,Scotland
DDD,2014B,629055,Pass,739.0,65.0,80.0,0.0,0.0,85.71428571428571,7.0,200.0,241,0,60,A Level or Equivalent,0-35,30-40%,N,M,Ireland
DDD,2014B,629316,Fail,542.0,32.0,34.0,0.0,0.0,54.0,1.0,10.0,241,0,90,A Level or Equivalent,0-35,0,N,F,North Region
DDD,2014B,629405,Pass,2308.0,136.0,242.0,0.0,0.0,71.71428571428571,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0-10%,N,M,London Region
DDD,2014B,629442,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,50-60%,N,M,Yorkshire Region
DDD,2014B,629452,Distinction,2967.0,187.0,182.0,0.0,0.0,88.57142857142857,7.0,200.0,241,0,60,HE Qualification,35-55,70-80%,N,M,South Region
DDD,2014B,629454,Withdrawn,827.0,42.0,102.0,0.0,0.0,78.25,4.0,60.0,241,0,60,A Level or Equivalent,35-55,80-90%,N,M,East Anglian Region
DDD,2014B,629632,Withdrawn,2537.0,122.0,147.0,0.0,0.0,38.0,5.0,80.0,241,0,90,A Level or Equivalent,0-35,10-20,Y,F,North Western Region
DDD,2014B,629673,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,70-80%,N,M,East Anglian Region
DDD,2014B,629696,Distinction,1046.0,89.0,90.0,0.0,0.0,64.0,7.0,200.0,241,0,90,HE Qualification,0-35,80-90%,N,M,Wales
DDD,2014B,629699,Fail,739.0,75.0,36.0,0.0,0.0,39.42857142857143,7.0,200.0,241,0,60,A Level or Equivalent,0-35,70-80%,N,M,South West Region
DDD,2014B,629702,Withdrawn,164.0,10.0,24.0,0.0,0.0,87.0,1.0,10.0,241,0,60,A Level or Equivalent,35-55,80-90%,N,M,Wales
DDD,2014B,629706,Withdrawn,202.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,0-10%,N,M,Scotland
DDD,2014B,629707,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,200,A Level or Equivalent,0-35,20-30%,N,M,East Anglian Region
DDD,2014B,629710,Distinction,2669.0,153.0,243.0,0.0,0.0,93.14285714285714,7.0,200.0,241,0,90,HE Qualification,35-55,0,N,M,North Region
DDD,2014B,629713,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,120,Lower Than A Level,0-35,50-60%,N,M,North Region
DDD,2014B,629725,Pass,757.0,67.0,105.0,0.0,0.0,76.83333333333333,6.0,180.0,241,0,60,A Level or Equivalent,0-35,70-80%,N,M,North Western Region
DDD,2014B,629773,Withdrawn,179.0,26.0,35.0,0.0,0.0,95.0,1.0,10.0,241,0,90,A Level or Equivalent,0-35,70-80%,Y,M,South East Region
DDD,2014B,629822,Pass,422.0,50.0,72.0,0.0,0.0,57.142857142857146,7.0,200.0,241,0,60,Lower Than A Level,0-35,80-90%,Y,M,East Anglian Region
DDD,2014B,629876,Fail,472.0,51.0,76.0,0.0,0.0,61.142857142857146,7.0,200.0,241,0,60,Lower Than A Level,0-35,50-60%,N,M,South West Region
DDD,2014B,629877,Distinction,1893.0,165.0,210.0,0.0,0.0,88.14285714285714,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0-10%,N,M,London Region
DDD,2014B,629898,Pass,1425.0,111.0,136.0,0.0,0.0,59.0,7.0,200.0,241,0,60,A Level or Equivalent,0-35,90-100%,Y,F,North Western Region
DDD,2014B,629921,Pass,1382.0,107.0,113.0,0.0,0.0,75.28571428571429,7.0,200.0,241,0,60,A Level or Equivalent,0-35,70-80%,N,F,Yorkshire Region
DDD,2014B,629955,Fail,49.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,60-70%,N,M,North Western Region
DDD,2014B,630009,Withdrawn,223.0,10.0,47.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,20-30%,N,F,North Western Region
DDD,2014B,630073,Pass,915.0,120.0,94.0,0.0,0.0,77.28571428571429,7.0,200.0,241,0,60,HE Qualification,0-35,0-10%,N,M,Scotland
DDD,2014B,630137,Pass,1975.0,141.0,138.0,0.0,0.0,77.57142857142857,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0,N,M,North Region
DDD,2014B,630152,Fail,133.0,20.0,14.0,0.0,0.0,34.5,2.0,22.5,241,0,90,A Level or Equivalent,0-35,50-60%,N,M,Ireland
DDD,2014B,630178,Pass,487.0,57.0,128.0,0.0,0.0,80.0,5.0,160.0,241,0,90,Lower Than A Level,0-35,70-80%,N,M,South Region
DDD,2014B,630195,Withdrawn,311.0,24.0,43.0,0.0,0.0,83.0,2.0,22.5,241,0,60,A Level or Equivalent,0-35,60-70%,Y,M,South Region
DDD,2014B,630200,Pass,421.0,39.0,74.0,0.0,0.0,55.57142857142857,7.0,200.0,241,0,90,A Level or Equivalent,0-35,60-70%,N,F,East Midlands Region
DDD,2014B,630301,Fail,623.0,43.0,44.0,0.0,0.0,80.0,1.0,10.0,241,0,60,Lower Than A Level,0-35,30-40%,N,M,Yorkshire Region
DDD,2014B,630359,Withdrawn,78.0,12.0,23.0,0.0,0.0,47.75,4.0,60.0,241,0,60,A Level or Equivalent,0-35,40-50%,N,M,East Midlands Region
DDD,2014B,630401,Withdrawn,910.0,48.0,90.0,0.0,0.0,67.5,2.0,40.0,241,0,60,HE Qualification,0-35,0,N,M,North Region
DDD,2014B,630432,Pass,1079.0,96.0,145.0,0.0,0.0,82.57142857142857,7.0,200.0,241,0,60,A Level or Equivalent,0-35,50-60%,N,F,South West Region
DDD,2014B,630531,Withdrawn,14.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,241,0,90,Lower Than A Level,0-35,10-20,N,M,North Region
DDD,2014B,630556,Withdrawn,140.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,10-20,N,M,North Region
DDD,2014B,630596,Distinction,3572.0,163.0,251.0,0.0,0.0,94.71428571428572,7.0,200.0,241,0,60,HE Qualification,35-55,20-30%,N,F,South East Region
DDD,2014B,630613,Pass,2633.0,138.0,209.0,0.0,0.0,78.28571428571429,7.0,200.0,241,0,90,A Level or Equivalent,0-35,60-70%,N,F,East Anglian Region
DDD,2014B,630774,Pass,924.0,70.0,165.0,0.0,0.0,81.85714285714286,7.0,200.0,241,0,60,Lower Than A Level,0-35,0-10%,N,M,Scotland
DDD,2014B,630818,Distinction,2584.0,141.0,166.0,0.0,0.0,93.28571428571428,7.0,200.0,241,0,60,Lower Than A Level,0-35,20-30%,N,F,Scotland
DDD,2014B,630935,Pass,2080.0,123.0,252.0,0.0,0.0,75.71428571428571,7.0,200.0,241,0,60,Lower Than A Level,35-55,60-70%,N,M,London Region
DDD,2014B,630939,Withdrawn,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,20-30%,N,M,South Region
DDD,2014B,630948,Pass,1460.0,108.0,123.0,0.0,0.0,83.0,7.0,200.0,241,0,60,HE Qualification,35-55,60-70%,N,F,South East Region
DDD,2014B,631029,Fail,321.0,43.0,48.0,0.0,0.0,59.8,5.0,80.0,241,0,60,A Level or Equivalent,0-35,90-100%,N,M,Scotland
DDD,2014B,631131,Pass,1775.0,118.0,172.0,0.0,0.0,74.28571428571429,7.0,200.0,241,0,120,A Level or Equivalent,0-35,80-90%,N,M,East Midlands Region
DDD,2014B,631207,Fail,531.0,50.0,51.0,0.0,0.0,54.71428571428572,7.0,200.0,241,0,60,Lower Than A Level,0-35,80-90%,N,F,South East Region
DDD,2014B,631240,Withdrawn,761.0,91.0,48.0,0.0,0.0,38.6,5.0,80.0,241,0,60,A Level or Equivalent,0-35,20-30%,N,M,West Midlands Region
DDD,2014B,631257,Pass,378.0,36.0,96.0,0.0,0.0,64.57142857142857,7.0,200.0,241,0,60,A Level or Equivalent,0-35,80-90%,N,M,North Western Region
DDD,2014B,631299,Fail,304.0,30.0,56.0,0.0,0.0,45.0,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0-10%,N,M,North Western Region
DDD,2014B,631322,Pass,1359.0,149.0,159.0,0.0,0.0,57.85714285714285,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0,N,F,North Region
DDD,2014B,631355,Fail,388.0,41.0,99.0,0.0,0.0,85.0,2.0,22.5,241,0,60,HE Qualification,35-55,10-20,N,M,South East Region
DDD,2014B,631388,Pass,1899.0,94.0,223.0,0.0,0.0,82.71428571428571,7.0,200.0,241,0,60,Post Graduate Qualification,0-35,0,N,F,North Region
DDD,2014B,631439,Distinction,1338.0,114.0,139.0,0.0,0.0,83.85714285714286,7.0,200.0,241,0,60,Post Graduate Qualification,0-35,0,N,M,North Region
DDD,2014B,631513,Withdrawn,449.0,44.0,51.0,0.0,0.0,78.0,2.0,22.5,241,0,60,A Level or Equivalent,0-35,90-100%,N,M,East Midlands Region
DDD,2014B,631514,Pass,1265.0,144.0,176.0,0.0,0.0,58.142857142857146,7.0,200.0,241,0,60,Lower Than A Level,0-35,30-40%,N,M,East Anglian Region
DDD,2014B,631527,Withdrawn,315.0,31.0,17.0,0.0,0.0,25.0,2.0,22.5,241,0,60,Lower Than A Level,0-35,40-50%,N,M,London Region
DDD,2014B,631560,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,70-80%,N,M,South West Region
DDD,2014B,631569,Pass,985.0,84.0,168.0,0.0,0.0,74.14285714285714,7.0,200.0,241,0,90,HE Qualification,35-55,0-10%,N,M,North Western Region
DDD,2014B,631600,Fail,41.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,20-30%,N,M,South Region
DDD,2014B,631623,Withdrawn,241.0,18.0,31.0,0.0,0.0,56.0,1.0,10.0,241,0,60,A Level or Equivalent,0-35,90-100%,N,M,South West Region
DDD,2014B,631630,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,30-40%,N,F,East Anglian Region
DDD,2014B,631639,Pass,733.0,45.0,162.0,0.0,0.0,73.28571428571429,7.0,200.0,241,0,60,HE Qualification,35-55,0,N,F,North Region
DDD,2014B,631670,Pass,1323.0,145.0,145.0,0.0,0.0,84.57142857142857,7.0,200.0,241,0,60,HE Qualification,0-35,80-90%,N,M,North Western Region
DDD,2014B,631749,Withdrawn,165.0,21.0,28.0,0.0,0.0,54.0,1.0,10.0,241,0,60,Lower Than A Level,0-35,80-90%,N,M,Yorkshire Region
DDD,2014B,631771,Distinction,1045.0,80.0,122.0,0.0,0.0,89.42857142857143,7.0,200.0,241,0,60,HE Qualification,0-35,70-80%,N,M,East Midlands Region
DDD,2014B,631813,Fail,255.0,30.0,75.0,0.0,0.0,60.25,4.0,60.0,241,0,60,HE Qualification,0-35,0-10%,N,M,North Western Region
DDD,2014B,631846,Withdrawn,623.0,56.0,61.0,0.0,0.0,57.0,5.0,80.0,241,0,60,A Level or Equivalent,0-35,20-30%,N,F,North Western Region
DDD,2014B,631851,Distinction,2793.0,198.0,223.0,0.0,0.0,94.0,7.0,200.0,241,0,60,HE Qualification,0-35,0,N,M,North Region
DDD,2014B,631945,Fail,346.0,25.0,47.0,0.0,0.0,54.66666666666666,3.0,40.0,241,0,60,HE Qualification,0-35,30-40%,N,F,South West Region
DDD,2014B,632115,Fail,404.0,16.0,64.0,0.0,0.0,76.0,1.0,10.0,241,0,60,Lower Than A Level,0-35,50-60%,N,M,North Western Region
DDD,2014B,632125,Fail,2142.0,117.0,151.0,0.0,0.0,65.0,5.0,80.0,241,0,60,Lower Than A Level,35-55,70-80%,N,F,London Region
DDD,2014B,632195,Fail,973.0,74.0,91.0,0.0,0.0,69.4,5.0,80.0,241,0,60,A Level or Equivalent,0-35,10-20,N,F,North Western Region
DDD,2014B,632205,Pass,642.0,113.0,75.0,0.0,0.0,82.28571428571429,7.0,200.0,241,0,60,A Level or Equivalent,0-35,70-80%,N,M,West Midlands Region
DDD,2014B,632215,Distinction,5380.0,150.0,197.0,0.0,0.0,95.85714285714286,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0-10%,N,M,West Midlands Region
DDD,2014B,632260,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,150,Lower Than A Level,0-35,40-50%,N,F,South West Region
DDD,2014B,632305,Pass,263.0,35.0,52.0,0.0,0.0,72.57142857142857,7.0,200.0,241,0,60,A Level or Equivalent,0-35,50-60%,N,M,South East Region
DDD,2014B,632314,Withdrawn,776.0,67.0,89.0,0.0,0.0,51.25,4.0,60.0,241,0,60,A Level or Equivalent,0-35,30-40%,Y,F,East Anglian Region
DDD,2014B,632463,Fail,1369.0,109.0,58.0,0.0,0.0,38.5,6.0,100.0,241,0,60,Lower Than A Level,0-35,70-80%,N,F,East Anglian Region
DDD,2014B,632469,Withdrawn,222.0,10.0,34.0,0.0,0.0,58.0,1.0,10.0,241,0,60,Lower Than A Level,0-35,20-30%,N,F,South West Region
DDD,2014B,632473,Withdrawn,14.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,241,0,120,A Level or Equivalent,35-55,80-90%,N,F,Scotland
DDD,2014B,632482,Fail,173.0,17.0,39.0,0.0,0.0,29.5,2.0,30.0,241,0,60,A Level or Equivalent,0-35,60-70%,N,M,South East Region
DDD,2014B,632486,Withdrawn,460.0,25.0,56.0,0.0,0.0,62.5,2.0,22.5,241,0,90,A Level or Equivalent,0-35,40-50%,N,F,West Midlands Region
DDD,2014B,632504,Fail,67.0,4.0,16.0,0.0,0.0,53.0,1.0,10.0,241,0,60,Lower Than A Level,0-35,10-20,N,M,North Western Region
DDD,2014B,632551,Fail,1590.0,72.0,156.0,0.0,0.0,59.85714285714285,7.0,200.0,241,0,60,A Level or Equivalent,35-55,70-80%,N,M,Wales
DDD,2014B,632680,Distinction,964.0,91.0,155.0,0.0,0.0,91.42857142857144,7.0,200.0,241,0,60,A Level or Equivalent,0-35,90-100%,Y,F,East Anglian Region
DDD,2014B,632725,Fail,151.0,14.0,29.0,0.0,0.0,28.0,1.0,10.0,241,0,60,A Level or Equivalent,0-35,50-60%,N,F,Yorkshire Region
DDD,2014B,632741,Pass,2651.0,212.0,211.0,0.0,0.0,71.14285714285714,7.0,200.0,241,0,60,A Level or Equivalent,0-35,70-80%,N,M,East Anglian Region
DDD,2014B,632790,Pass,1240.0,82.0,99.0,0.0,0.0,78.42857142857143,7.0,200.0,241,0,60,HE Qualification,0-35,80-90%,N,M,South West Region
DDD,2014B,632793,Withdrawn,1164.0,116.0,77.0,0.0,0.0,58.333333333333336,3.0,40.0,241,0,60,A Level or Equivalent,0-35,0-10%,N,F,North Western Region
DDD,2014B,632814,Fail,273.0,21.0,47.0,0.0,0.0,42.0,1.0,10.0,241,0,120,Lower Than A Level,0-35,40-50%,N,F,North Region
DDD,2014B,632845,Pass,2222.0,143.0,144.0,0.0,0.0,88.28571428571429,7.0,200.0,241,0,60,HE Qualification,0-35,80-90%,N,F,South Region
DDD,2014B,632856,Withdrawn,359.0,36.0,69.0,0.0,0.0,50.66666666666666,3.0,40.0,241,0,90,A Level or Equivalent,0-35,20-30%,N,M,London Region
DDD,2014B,632879,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,10-20,N,M,West Midlands Region
DDD,2014B,632898,Fail,344.0,22.0,66.0,0.0,0.0,66.33333333333333,3.0,40.0,241,0,60,Lower Than A Level,0-35,50-60%,N,M,East Anglian Region
DDD,2014B,632975,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,50-60%,N,M,East Anglian Region
DDD,2014B,633008,Distinction,1609.0,127.0,150.0,0.0,0.0,94.28571428571428,7.0,200.0,241,0,60,Post Graduate Qualification,35-55,80-90%,N,M,Wales
DDD,2014B,633214,Fail,428.0,38.0,67.0,0.0,0.0,79.66666666666667,3.0,40.0,241,0,60,A Level or Equivalent,0-35,30-40%,N,M,Wales
DDD,2014B,633273,Withdrawn,1211.0,118.0,101.0,0.0,0.0,44.0,5.0,80.0,241,0,60,Lower Than A Level,0-35,90-100%,N,F,East Anglian Region
DDD,2014B,633325,Pass,1376.0,93.0,94.0,0.0,0.0,57.833333333333336,6.0,180.0,241,0,60,Lower Than A Level,0-35,0,N,M,West Midlands Region
DDD,2014B,633331,Withdrawn,328.0,33.0,68.0,0.0,0.0,79.33333333333333,3.0,40.0,241,0,60,A Level or Equivalent,0-35,90-100%,N,F,West Midlands Region
DDD,2014B,633341,Withdrawn,407.0,37.0,48.0,0.0,0.0,26.0,1.0,10.0,241,0,90,A Level or Equivalent,0-35,70-80%,N,F,North Western Region
DDD,2014B,633355,Pass,806.0,98.0,95.0,0.0,0.0,83.71428571428571,7.0,200.0,241,0,60,Lower Than A Level,0-35,50-60%,N,F,East Anglian Region
DDD,2014B,633368,Pass,674.0,62.0,69.0,0.0,0.0,55.142857142857146,7.0,200.0,241,0,60,Lower Than A Level,0-35,20-30%,N,F,North Region
DDD,2014B,633384,Withdrawn,454.0,31.0,68.0,0.0,0.0,61.25,4.0,60.0,241,0,90,Lower Than A Level,0-35,60-70%,N,M,South East Region
DDD,2014B,633467,Pass,1598.0,125.0,99.0,0.0,0.0,60.142857142857146,7.0,200.0,241,0,60,Lower Than A Level,0-35,90-100%,N,M,East Anglian Region
DDD,2014B,633477,Withdrawn,126.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,80-90%,N,F,South Region
DDD,2014B,633510,Fail,123.0,9.0,14.0,0.0,0.0,72.0,1.0,10.0,241,0,60,A Level or Equivalent,0-35,30-40%,N,F,London Region
DDD,2014B,633591,Pass,1639.0,131.0,134.0,0.0,0.0,77.42857142857143,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0-10%,N,F,West Midlands Region
DDD,2014B,633618,Withdrawn,101.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,40-50%,N,M,West Midlands Region
DDD,2014B,633763,Pass,1351.0,132.0,106.0,0.0,0.0,63.85714285714285,7.0,200.0,241,0,60,A Level or Equivalent,35-55,60-70%,N,M,South West Region
DDD,2014B,633764,Pass,979.0,63.0,70.0,0.0,0.0,74.42857142857143,7.0,200.0,241,0,60,A Level or Equivalent,0-35,90-100%,N,F,South East Region
DDD,2014B,633771,Fail,52.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,241,0,60,Lower Than A Level,0-35,50-60%,N,M,Yorkshire Region
DDD,2014B,633864,Distinction,1246.0,110.0,100.0,0.0,0.0,87.8,5.0,160.0,241,0,60,A Level or Equivalent,0-35,70-80%,N,M,London Region
DDD,2014B,633921,Pass,1177.0,128.0,151.0,0.0,0.0,84.85714285714286,7.0,200.0,241,0,60,Lower Than A Level,0-35,60-70%,N,M,East Anglian Region
DDD,2014B,633960,Distinction,2133.0,127.0,202.0,0.0,0.0,93.28571428571428,7.0,200.0,241,0,60,Post Graduate Qualification,35-55,0,N,M,North Region
DDD,2014B,634094,Pass,980.0,71.0,88.0,0.0,0.0,60.42857142857143,7.0,200.0,241,0,60,A Level or Equivalent,0-35,10-20,N,F,West Midlands Region
DDD,2014B,634106,Pass,1357.0,110.0,168.0,0.0,0.0,65.42857142857143,7.0,200.0,241,0,90,A Level or Equivalent,35-55,30-40%,N,M,South West Region
DDD,2014B,634107,Withdrawn,514.0,27.0,87.0,0.0,0.0,69.0,1.0,10.0,241,0,90,HE Qualification,0-35,0,N,F,North Region
DDD,2014B,634108,Withdrawn,98.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,241,0,60,A Level or Equivalent,0-35,40-50%,N,F,West Midlands Region
DDD,2014B,634178,Pass,1356.0,118.0,162.0,0.0,0.0,82.0,7.0,200.0,241,0,60,Lower Than A Level,0-35,80-90%,N,M,North Region
DDD,2014B,634246,Pass,802.0,76.0,95.0,0.0,0.0,56.333333333333336,6.0,180.0,241,0,60,A Level or Equivalent,0-35,0-10%,N,F,Wales
DDD,2014B,634278,Fail,621.0,16.0,107.0,0.0,0.0,65.66666666666667,3.0,40.0,241,0,60,Lower Than A Level,0-35,30-40%,N,M,North Region
DDD,2014B,634295,Withdrawn,58.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,241,0,60,HE Qualification,0-35,0-10%,N,M,North Western Region
DDD,2014B,634313,Withdrawn,114.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,241,0,60,HE Qualification,0-35,0-10%,N,M,North Western Region
DDD,2014B,634351,Pass,506.0,46.0,74.0,0.0,0.0,79.71428571428571,7.0,200.0,241,0,60,A Level or Equivalent,0-35,90-100%,N,M,East Anglian Region
DDD,2014B,634360,Withdrawn,1470.0,62.0,121.0,0.0,0.0,85.0,2.0,22.5,241,0,60,Lower Than A Level,35-55,0,N,M,Ireland
DDD,2014B,634383,Distinction,1405.0,114.0,169.0,0.0,0.0,90.0,7.0,200.0,241,0,60,A Level or Equivalent,0-35,0,N,M,North Region
DDD,2014B,634397,Fail,765.0,76.0,78.0,0.0,0.0,59.4,5.0,80.0,241,0,60,Lower Than A Level,0-35,10-20,N,M,East Midlands Region
DDD,2014B,634420,Pass,1908.0,104.0,178.0,0.0,0.0,65.28571428571429,7.0,200.0,241,0,60,Lower Than A Level,0-35,0,N,F,Ireland
DDD,2014B,634508,Withdrawn,2515.0,148.0,103.0,0.0,0.0,77.33333333333333,3.0,40.0,241,0,60,A Level or Equivalent,0-35,30-40%,N,M,London Region
DDD,2014B,634596,Pass,1333.0,88.0,186.0,0.0,0.0,84.16666666666667,6.0,180.0,241,0,60,A Level or Equivalent,0-35,80-90%,N,F,East Midlands Region
DDD,2014B,634648,Pass,780.0,97.0,78.0,0.0,0.0,71.71428571428571,7.0,200.0,241,0,60,A Level or Equivalent,0-35,20-30%,N,M,Yorkshire Region
DDD,2014B,634681,Distinction,1084.0,85.0,118.0,0.0,0.0,94.57142857142856,7.0,200.0,241,0,120,A Level or Equivalent,35-55,70-80%,N,M,South Region
DDD,2014B,634816,Withdrawn,62.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,241,0,120,HE Qualification,0-35,0-10%,N,M,Wales
DDD,2014B,634824,Pass,833.0,74.0,135.0,0.0,0.0,78.0,7.0,200.0,241,0,60,A Level or Equivalent,0-35,90-100%,N,M,South Region
DDD,2014B,634905,Distinction,1590.0,110.0,103.0,0.0,0.0,89.85714285714286,7.0,200.0,241,0,60,HE Qualification,0-35,0,N,M,North Region
DDD,2014B,634909,Fail,141.0,20.0,25.0,0.0,0.0,87.5,2.0,30.0,241,0,60,A Level or Equivalent,0-35,60-70%,N,M,West Midlands Region
DDD,2014B,635058,Distinction,1377.0,148.0,134.0,0.0,0.0,84.42857142857143,7.0,200.0,241,0,60,A Level or Equivalent,0-35,80-90%,N,M,Scotland
